EVENT_ID,Parish/County,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,EPISODE_ID,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,CITY/CITIES,STREET(S),Latitude,Longitude,Bayou/Creek/Stream Name
1256338,EAST BATON ROUGE,PLAINS,2025-03-29,17:45,Flash Flood,0,0,$0,$0,,201166,0,0,Trained Spotter,Heavy Rain,1.78,W,1.58,ENE,PORT HUDSON,2025-03-29,20:30,30.6800,-91.2300,30.6770,-91.2446,Several homes with water surrounding them based on photos sent by trained spotter on Plains Port Hudson Road.,An upper level system moved across the area very slowly on March 29th. The flow pattern in the upper levels were quite conducive for sustained thunderstorm growth. Add in ample moisture in place to produce moderate to heavy rain and the environment was prime for producing flash flooding. Training thunderstorms in the Baton Rouge Metro area resulted in flash flooding.,,,30.6800,-91.2300,
1256335,EAST FELICIANA,DELOMBRE,2025-03-29,17:10,Flash Flood,0,0,$0,$0,,201166,0,0,Trained Spotter,Heavy Rain,0.69,N,0.72,NE,DELOMBRE,2025-03-29,18:00,30.7100,-91.2700,30.7039,-91.2650,US Highway 61 covered in high water. Several vehicles flooded out and stalled on the highway.,An upper level system moved across the area very slowly on March 29th. The flow pattern in the upper levels were quite conducive for sustained thunderstorm growth. Add in ample moisture in place to produce moderate to heavy rain and the environment was prime for producing flash flooding. Training thunderstorms in the Baton Rouge Metro area resulted in flash flooding.,,,30.7100,-91.2700,
1256332,EAST FELICIANA,LINDSAY,2025-03-29,17:10,Flash Flood,0,0,"$100,000",$0,,201166,0,0,Trained Spotter,Heavy Rain,0.91,NW,1.29,NW,LINDSAY,2025-03-29,18:00,30.7300,-91.2300,30.7269,-91.2306,Louisiana Highway 68 covered in high water. Several flooded vehicles reported.,An upper level system moved across the area very slowly on March 29th. The flow pattern in the upper levels were quite conducive for sustained thunderstorm growth. Add in ample moisture in place to produce moderate to heavy rain and the environment was prime for producing flash flooding. Training thunderstorms in the Baton Rouge Metro area resulted in flash flooding.,,,30.7300,-91.2300,
1256334,EAST FELICIANA,LINDSAY,2025-03-29,17:10,Flash Flood,0,0,"$100,000",$0,,201166,0,0,Trained Spotter,Heavy Rain,0.69,N,1.23,NNW,LINDSAY,2025-03-29,18:00,30.7300,-91.2200,30.7219,-91.2210,Louisiana Highway 955 covered in water. Stalled vehicles due to the high water.,An upper level system moved across the area very slowly on March 29th. The flow pattern in the upper levels were quite conducive for sustained thunderstorm growth. Add in ample moisture in place to produce moderate to heavy rain and the environment was prime for producing flash flooding. Training thunderstorms in the Baton Rouge Metro area resulted in flash flooding.,,,30.7300,-91.2200,
1256644,JACKSON,VANCLEAVE,2025-03-30,15:00,Flash Flood,0,0,$0,$0,,201167,0,0,Broadcast Media,Heavy Rain,2.48,WSW,2.89,W,VANCLEAVE,2025-03-30,15:30,30.5200,-88.7200,30.5255,-88.7520,Pictures showed vehicles in 3 to 4 foot deep water near Sugar Sands Campground.,"A weak mid level disturbance moved across the northern Gulf Coast on March 30th. This, combined with sufficient low level moisture as well as low level shear, aided in the development of a few severe thunderstorms that produced two weak tornadoes.",,,30.5200,-88.7200,
1256633,JACKSON,WADE,2025-03-30,11:35,Flash Flood,0,0,"$25,000",$0,,201167,0,0,Broadcast Media,Heavy Rain,0.69,N,1.58,E,WADE,2025-03-30,12:15,30.6600,-88.5700,30.6447,-88.5308,Social media post showed a Toyota Camry flooded from heavy rainfall with water above the floorboard.,"A weak mid level disturbance moved across the northern Gulf Coast on March 30th. This, combined with sufficient low level moisture as well as low level shear, aided in the development of a few severe thunderstorms that produced two weak tornadoes.",,,30.6600,-88.5700,
1256638,JACKSON,HURLEY,2025-03-30,12:30,Flash Flood,0,0,$0,$0,,201167,0,0,Emergency Manager,Heavy Rain,0.91,SE,0.56,SE,HURLEY,2025-03-30,14:30,30.6600,-88.4900,30.6502,-88.4842,EM reported significant flooding throughout Hurley. Videos from broadcast partners also show flooding of several inches covering one of the main highways as well as about a foot of water surrounding several homes.,"A weak mid level disturbance moved across the northern Gulf Coast on March 30th. This, combined with sufficient low level moisture as well as low level shear, aided in the development of a few severe thunderstorms that produced two weak tornadoes.",,,30.6600,-88.4900,
1250370,ORLEANS,GENTILLY,2025-03-31,8:42,Flash Flood,0,0,$0,$0,,201169,0,0,Public,Heavy Rain,0.91,SE,1.36,SSE,GENTILLY,2025-03-31,9:55,30.0100,-90.0200,30.0024,-90.0197,Public reported street flooding near the intersection of Chef Menteur HWY and Downman Road.,"A strong springtime cold front moved through the region in the morning hours of March 31st. A mesoscale convective system developed along the front due to incredibly steep lapse rates. The resultant impact included widespread wind damage, a weak tornado and a few areas of flash flooding.",,,30.0100,-90.0200,
1250369,ORLEANS,GENTILLY,2025-03-31,8:45,Flash Flood,0,0,$0,$0,,201169,0,0,Public,Heavy Rain,1.38,ENE,0.91,E,GENTILLY,2025-03-31,9:55,30.0300,-90.0100,30.0219,-90.0057,Public reported street flooding near I-10W and the Morrison Road exit.,"A strong springtime cold front moved through the region in the morning hours of March 31st. A mesoscale convective system developed along the front due to incredibly steep lapse rates. The resultant impact included widespread wind damage, a weak tornado and a few areas of flash flooding.",,,30.0300,-90.0100,
1258039,JACKSON,OCEAN SPGS,2025-04-06,16:26,Flash Flood,0,0,$0,$0,,202351,0,0,Public,Heavy Rain,3.65,NE,3.14,NE,OCEAN SPGS,2025-04-06,18:00,30.4600,-88.7800,30.4565,-88.7792,Flooding is occurring at Eglin Rd and Old Fort Bayou Rd. Eglin has 8 inches of water over it and Old Fort Bayou Rd has 4 inches.,"On the afternoon and evening of April 6th, a cold front tied to a low pressure system over the Tennessee Valley swept through the region, triggering a broken quasi-linear convective system (QLCS) in an environment of unstable air and modest wind shear. The QLCS reached peak strength as it moved into coastal Mississippi, where it produced additional wind damage and a brief tornado before exiting into Alabama.",,,30.4600,-88.7800,
1258216,JEFFERSON,GOULDSBORO,2025-04-21,15:20,Flash Flood,0,0,"$4,000",$0,,202353,0,0,Broadcast Media,Heavy Rain,1.43,S,1.52,S,GOULDSBORO,2025-04-21,16:40,29.8995,-90.0467,29.9009,-90.0462,Flooding on Gretna Blvd between Belle Chasse Hwy and Stumpf.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.8995,-90.0467,
1258046,JEFFERSON,GOULDSBORO,2025-04-21,16:01,Flash Flood,0,0,"$3,000",$0,,202353,0,0,Broadcast Media,Heavy Rain,1.83,SE,1.75,SE,GOULDSBORO,2025-04-21,16:40,29.9000,-90.0300,29.9041,-90.0290,Cars stalled on Terry Pkwy due to flooding.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9000,-90.0300,
1258060,JEFFERSON,MC DOLOGHVILLE,2025-04-21,15:00,Flash Flood,0,0,$0,$0,,202353,0,0,Broadcast Media,Heavy Rain,1.76,S,1.75,S,MC DOLOGHVILLE,2025-04-21,16:40,29.9048,-90.0464,29.9024,-90.0467,Water approaching the doors of some homes near Gretna Blvd.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9048,-90.0464,
1258217,JEFFERSON,GOULDSBORO,2025-04-21,15:35,Flash Flood,0,0,"$3,500",$0,,202353,0,0,Broadcast Media,Heavy Rain,0.84,SW,0.95,SSW,GOULDSBORO,2025-04-21,16:40,29.9102,-90.0583,29.9116,-90.0559,Numerous vehicles stalled/flooded near the Westbank Expressway and Lafayette St.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9102,-90.0583,
1258052,ORLEANS,CUTOFF,2025-04-21,13:52,Flash Flood,0,0,$0,$0,,202353,0,0,Emergency Manager,Heavy Rain,1.4,W,1.29,W,CUTOFF,2025-04-21,15:52,29.9194,-90.0233,29.9184,-90.0236,Street flooding reported at Garden Oaks Dr. and Memorial Park Dr. in New Orleans.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9194,-90.0233,
1258062,JEFFERSON,GOULDSBORO,2025-04-21,15:08,Flash Flood,0,0,$0,$0,,202353,0,0,Broadcast Media,Heavy Rain,0.59,NNW,0.57,NW,GOULDSBORO,2025-04-21,16:40,29.9276,-90.0543,29.9245,-90.0539,Jefferson St flooded with several inches of water.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9276,-90.0543,
1258211,ORLEANS,MC DOLOGHVILLE,2025-04-21,15:09,Flash Flood,0,0,"$4,000",$0,,202353,0,0,Public,Heavy Rain,1.59,W,1.55,W,MC DOLOGHVILLE,2025-04-21,16:40,29.9304,-90.0765,29.9311,-90.0755,Flooding near intersection of Magazine and Josephine.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9304,-90.0765,
1258059,ORLEANS,MC DOLOGHVILLE,2025-04-21,14:55,Flash Flood,0,0,"$4,000",$0,,202353,0,0,Broadcast Media,Heavy Rain,0.88,E,0.88,E,MC DOLOGHVILLE,2025-04-21,16:40,29.9319,-90.0355,29.9304,-90.0251,Cars reported stalled and stranded on General de Gaulle Dr. due to high water on the road.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9319,-90.0355,
1258050,ORLEANS,MC DOLOGHVILLE,2025-04-21,13:28,Flash Flood,0,0,$0,$0,,202353,0,0,Emergency Manager,Heavy Rain,1.14,E,1.04,E,MC DOLOGHVILLE,2025-04-21,15:28,29.9327,-90.0313,29.9318,-90.0314,Street flooding reported at Vespasian Blvd. and Shirley Drive in New Orleans.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9327,-90.0313,
1258054,ORLEANS,ALGIERS,2025-04-21,13:53,Flash Flood,0,0,$0,$0,,202353,0,0,Emergency Manager,Heavy Rain,1.06,SE,1.12,SE,ALGIERS,2025-04-21,15:53,29.9412,-90.0355,29.9401,-90.0355,Street flooding reported at Caso Calvo St. and Socrates St.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9412,-90.0355,
1258212,ORLEANS,NEW ORLEANS,2025-04-21,15:15,Flash Flood,0,0,"$4,000",$0,,202353,0,0,Public,Heavy Rain,1.3,ESE,1.35,ESE,NEW ORLEANS,2025-04-21,16:40,29.9445,-90.0792,29.9452,-90.0803,Flooding in the 2000 block of Earhart Blvd.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9445,-90.0792,
1258227,ORLEANS,NEW ORLEANS,2025-04-21,16:05,Flash Flood,0,0,$0,$0,,202353,0,0,Emergency Manager,Heavy Rain,2,W,1.95,W,NEW ORLEANS,2025-04-21,16:40,29.9452,-90.1329,29.9456,-90.1321,Flooding near the intersection of S Carrollton and Burthe.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9452,-90.1329,
1258225,ORLEANS,ALGIERS,2025-04-21,15:47,Flash Flood,0,0,$0,$0,,202353,0,0,Broadcast Media,Heavy Rain,0.88,WNW,1.07,NW,ALGIERS,2025-04-21,16:40,29.9562,-90.0628,29.9587,-90.0613,Street flooding near Jackson Square.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9562,-90.0628,
1258221,JEFFERSON,BRIDGEDALE,2025-04-21,15:45,Flash Flood,0,0,$0,$0,,202353,0,0,Broadcast Media,Heavy Rain,0.95,SSE,1.27,SE,BRIDGEDALE,2025-04-21,16:40,29.9566,-90.1964,29.9592,-90.1880,Several inches of street flooding in parts of Elmwood.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9566,-90.1964,
1258229,ST. BERNARD,ARABI,2025-04-21,16:05,Flash Flood,0,0,$0,$0,,202353,0,0,Broadcast Media,Heavy Rain,0.69,NNW,0.61,NNW,ARABI,2025-04-21,16:40,29.9594,-90.0039,29.9589,-90.0034,"Mehle St flooded with 6 or more inches of water, with water reaching beyond the sidewalks.","On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9594,-90.0039,
1258056,ORLEANS,ALGIERS,2025-04-21,14:54,Flash Flood,0,0,$0,$0,,202353,0,0,Emergency Manager,Heavy Rain,1.58,ENE,1.64,ENE,ALGIERS,2025-04-21,16:40,29.9594,-90.0259,29.9587,-90.0261,Flooding near the intersection of Deslonde st and Royal St.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9594,-90.0259,
1258061,ORLEANS,ALGIERS,2025-04-21,15:00,Flash Flood,0,0,"$4,000",$0,,202353,0,0,Broadcast Media,Heavy Rain,2.63,ENE,2.71,N,CUTOFF,2025-04-21,16:40,29.9639,-90.0090,29.9611,-90.0024,Report of stalled cars on Claiborne Ave due to flooding on the road.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9639,-90.0090,
1258215,ORLEANS,NEW ORLEANS,2025-04-21,15:17,Flash Flood,0,0,"$4,000",$0,,202353,0,0,Emergency Manager,Heavy Rain,1.39,NNW,1.18,NNW,NEW ORLEANS,2025-04-21,16:40,29.9677,-90.1109,29.9710,-90.1071,Carrollton underpass at I-10 flooded.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9677,-90.1109,
1258213,ORLEANS,ALGIERS,2025-04-21,15:15,Flash Flood,0,0,"$4,000",$0,,202353,0,0,Emergency Manager,Heavy Rain,1.73,NE,1.78,NE,ALGIERS,2025-04-21,16:40,29.9684,-90.0305,29.9702,-90.0304,New Orleans flood sensors report flooding at N Claiborne and Poland Ave.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9684,-90.0305,
1258222,JEFFERSON,SOUTHPORT,2025-04-21,15:45,Flash Flood,0,0,$0,$0,,202353,0,0,Public,Heavy Rain,0.33,WSW,0.38,SW,SOUTHPORT,2025-04-21,16:40,29.9685,-90.1752,29.9688,-90.1719,Central Ave flooded near the rail road tracks.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9685,-90.1752,
1258230,ORLEANS,VIEUX CARRE,2025-04-21,16:35,Flash Flood,0,0,$0,$0,,202353,0,0,Public,Heavy Rain,0.64,W,0.69,W,VIEUX CARRE,2025-04-21,16:40,29.9685,-90.0905,29.9688,-90.0893,Several inches of water covering Iberville St behind Warren Easton HS.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9685,-90.0905,
1258055,ORLEANS,ALGIERS,2025-04-21,14:39,Flash Flood,0,0,$0,$0,,202353,0,0,Emergency Manager,Heavy Rain,3.17,ENE,3.23,ENE,ALGIERS,2025-04-21,16:40,29.9712,-90.0031,29.9703,-90.0034,Flooding near the intersection of Delery St and N Tonti St.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9712,-90.0031,
1258051,ORLEANS,VIEUX CARRE,2025-04-21,13:50,Flash Flood,0,0,$0,$0,,202353,0,0,Emergency Manager,Heavy Rain,1.4,NNE,1.32,NE,VIEUX CARRE,2025-04-21,15:50,29.9869,-90.0672,29.9883,-90.0658,Street flooding reported at AP Tureaud Ave. and North Broad St. in New Orleans.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9869,-90.0672,
1258053,ORLEANS,VIEUX CARRE,2025-04-21,13:52,Flash Flood,0,0,$0,$0,,202353,0,0,Emergency Manager,Heavy Rain,1.44,NNE,1.5,NNE,VIEUX CARRE,2025-04-21,15:52,29.9902,-90.0739,29.9884,-90.0741,Street flooding reported at Paris Ave. & Gentilly Blvd. in New Orleans.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9902,-90.0739,
1258219,ORLEANS,VIEUX CARRE,2025-04-21,15:44,Flash Flood,0,0,$0,$0,,202353,0,0,Broadcast Media,Heavy Rain,1.7,NNE,1.33,NW,VIEUX CARRE,2025-04-21,16:40,29.9923,-90.0679,29.9980,-90.1125,Canal and Gentilly Underpasses at I-610 closed due to high water. Carrollton Underpass at I-10 also closed due to high water.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,29.9923,-90.0679,
1258044,ORLEANS,GENTILLY,2025-04-21,15:30,Flash Flood,0,0,$0,$0,,202353,0,0,Emergency Manager,Heavy Rain,0.91,SE,1,SE,GENTILLY,2025-04-21,16:30,30.0100,-90.0200,30.0108,-90.0218,City flood sensors report flooding at Chef Menteur and Downman.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,30.0100,-90.0200,
1258045,JEFFERSON,MOISANT ARPT,2025-04-21,16:00,Flash Flood,0,0,$0,$0,,202353,0,0,County Official,Heavy Rain,1.38,N,1.39,N,MOISANT ARPT,2025-04-21,16:40,30.0200,-90.2700,30.0239,-90.2702,The City of Kenner Government reported the closing of the intersection of Loyola Drive at West Esplanade Avenue due to high water from heavy rainfall.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,30.0200,-90.2700,
1258047,EAST FELICIANA,ETHEL,2025-04-21,18:00,Flash Flood,0,0,"$4,000",$0,,202353,0,0,Broadcast Media,Heavy Rain,2.37,E,2.2,SSW,BATTLE,2025-04-21,18:45,30.7800,-91.0900,30.7876,-91.0893,Flooding along Turner Rd in Ethel. At least one car in a ditch.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,30.7800,-91.0900,
1258048,EAST FELICIANA,CLINTON,2025-04-21,18:30,Flash Flood,0,0,$0,$0,,202353,0,0,Broadcast Media,Heavy Rain,4.19,SE,4.55,SE,CLINTON,2025-04-21,18:45,30.8200,-90.9900,30.8248,-90.9869,Flooding on Christy Lane in Clinton.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,30.8200,-90.9900,
1258049,EAST FELICIANA,CLINTON,2025-04-21,18:30,Flash Flood,0,0,$0,$0,,202353,0,0,Broadcast Media,Heavy Rain,1.37,ESE,1.67,ESE,CLINTON,2025-04-21,18:45,30.8600,-91.0100,30.8597,-91.0050,Flooding on Willow Street in Clinton.,"On the afternoon of April 21st, a cold front approaching the region began to stall over central Louisiana as upper-level support and steering flow shifted northeastward. With the front losing its dynamical push, storms developed ahead of it across the New Orleans area and became slow-moving due to the lack of steering flow. These storms produced efficient, long-duration rainfall over the city, and the urban landscape of New Orleans quickly became overwhelmed. The result was widespread flash flooding across the metro area, which persisted until the rain finally tapered off near sunset.",,,30.8600,-91.0100,
